,bert_cause_cs_pairs,bert_treat_cs_pairs,roberta_cause_cs_pairs,roberta_treat_cs_pairs,bert_cause_cs_simple,bert_treat_cs_simple,roberta_cause_cs_simple,roberta_treat_cs_simple,term1,term2,relation_candidates,sentence,entity_id_y,is_cause,is_treat,is_food_correct,is_food_partially_correct,is_disease_correct,is_disease_partially_correct,bert_cause_ade_simple,roberta_cause_ade_simple,bert_cause_ade_pairs,roberta_cause_ade_pairs,biobert_cause_cs_simple,biobert_treat_cs_simple,biobert_cause_ade_simple,biobert_cause_cs_pairs,biobert_treat_cs_pairs,biobert_cause_ade_pairs
237,0.0,0.9,0.0,1.0,0,1,0,1,ketogenic diets,cancer,"interest in the use of XXX ( KDs ) for YYY , evidence of beneficial effects","Despite recent interest in the use of ketogenic diets (KDs) for cancer, evidence of beneficial effects is lacking.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
243,1.0,0.0,0.0,0.0,0,1,0,1,extra virgin olive oil,human diseases,"the phenolic compounds extracted from XXX , oleocanthal ( 1 ) has attracted considerable attention in the modulation of many YYY , such as inflammation and","Among the phenolic compounds extracted from extra virgin olive oil, oleocanthal (1) has attracted considerable attention in the modulation of many human diseases, such as inflammation and Alzheimer's disease (AD).",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
46,1.0,0.0,0.3,0.0,0,0,1,0,milk,infections of the cow udder,XXX leading to mastitis and reducing YYY quality are a critical challenge,Infections of the cow udder leading to mastitis and reducing milk quality are a critical challenge facing all dairy farmers.,,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,0.7,0.0,0.0
227,0.0,0.0,0.0,1.0,0,1,0,1,extra-virgin olive oil,malignancies,"the Mediterranean diet rich in XXX to reduce the incidence of certain YYY , and cardiovascular diseases ,","Epidemiological studies have compellingly documented the ability of the Mediterranean diet rich in extra-virgin olive oil to reduce the incidence of certain malignancies, and cardiovascular diseases, and slow the Alzheimer's disease progression.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.4,0.0
235,0.0,1.0,0.0,0.9,0,1,0,1,tea,type 2 diabetes,"YYY is cultivated around the world , and its polysaccharide components are reported to be an effective approach for managing XXX with fewer adverse effects than","Tea is cultivated around the world, and its polysaccharide components are reported to be an effective approach for managing type 2 diabetes with fewer adverse effects than medication.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,0.0,0,1,0,0.0,1.0,0.0
144,0.0,0.3,0.0,0.0,0,1,0,1,garlic,carcinogenesis,"The health benefits of YYY , including inhibition of XXX , are supported by several","The health benefits of garlic, including inhibition of carcinogenesis, are supported by several epidemiologic and laboratory findings.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
60,1.0,0.0,1.0,0.0,1,0,1,0,malnutrition,cardiovascular disease,"YYY is a condition most commonly arising from the inadequate consumption of nutrients necessary to maintain physiological health and is associated with the development of XXX , osteoporosis , and sarcopenia","Malnutrition is a condition most commonly arising from the inadequate consumption of nutrients necessary to maintain physiological health and is associated with the development of cardiovascular disease, osteoporosis, and sarcopenia.",,1.0,0.0,1.0,1.0,1.0,1.0,1,0,1.0,0.9,1,0,0,1.0,0.0,1.0
58,0.0,0.4,0.0,1.0,0,1,0,1,mediterranean diet,bone disease,XXX ( MD ) has shown to prevent YYY .,Mediterranean diet (MD) has shown to prevent bone disease.,DOID:0080001,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.0,0.0
347,0.9,0.0,0.0,0.0,0,0,0,0,alcohol,osteoporosis,", smoking , consumption of YYY , arthroscopy surgery , XXX , and rheumatoid arthritis on","The results reported in this study show the influence of gender, place of residence, smoking, consumption of alcohol, arthroscopy surgery, osteoporosis, and rheumatoid arthritis on the Fe, Ni, Mo, and V concentrations in the studied structures of the knee joint.",DOID:11476,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
154,0.9,0.0,0.0,1.0,0,1,0,1,garlic,colon neoplastic lesions,major organosulphur compound present in YYY with an anti-mitotic potential against XXX in vivo and colon tumour,Diallyl disulfide (DADS) is a major organosulphur compound present in garlic with an anti-mitotic potential against colon neoplastic lesions in vivo and colon tumour cell growth in vitro.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.9,0.0
258,0.6,0.0,0.0,0.0,1,0,1,0,flour,bronchitis,Symptoms suggestive of chronic XXX or chronic productive cough were found in 29.0 % of 100 workers exposed to YYY dust in a YYY mill,"Symptoms suggestive of chronic bronchitis or chronic productive cough were found in 29.0% of 100 workers exposed to flour dust in a flour mill, 26.0% presenting with chronic cough and 29.0% with phlegm.",DOID:6132,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,1,0,0,1.0,0.0,0.0
179,0.4,0.0,0.0,1.0,0,1,0,1,cinnamon,obesity,"derived from red chili , XXX , cloves , black pepper , and ginger , also exhibit effects against YYY and insulin resistance .","Other structurally homologous nutraceuticals, derived from red chili, cinnamon, cloves, black pepper, and ginger, also exhibit effects against obesity and insulin resistance.",DOID:9970,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.6,0.0
219,0.0,0.0,0.2,0.0,1,0,1,0,milk,inflammatory bowel disease,A misconception that YYY and lactose intolerance increases disease activity in XXX leads to the exclusion of,"A misconception that milk and lactose intolerance increases disease activity in inflammatory bowel disease leads to the exclusion of dietary dairy products, and patients are at an increased risk of low bone mineral density.",DOID:0050589,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0
6,0.8,0.0,0.0,0.0,0,1,0,1,beer,brain disorders,a major role in preventing XXX XXX YYY .,"Beer, as part of this protective diet, contains compounds such as silicon and hops that could play a major role in preventing brain disorders.",,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0,1,1,0.0,1.0,0.0
169,1.0,0.0,0.0,0.0,1,1,0,1,ginger,obesity,Ginger exerts protective effects on XXX XXX YYY and its complications .,Ginger exerts protective effects on obesity and its complications.,DOID:9970,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.7,1.0,0,0,1,1.0,0.6,0.0
30,0.0,1.0,0.0,1.0,0,1,0,1,artichoke,"cardiovascular, hepatic and gastric diseases","Cynara scolymus L. ( common YYY ) and its products have been considered as potential phytotherapeutic agents for various conditions , such as XXX , among others .","Cynara scolymus L. (common artichoke) and its products have been considered as potential phytotherapeutic agents for various conditions, such as cardiovascular, hepatic and gastric diseases, among others.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,0,1,0,0.0,1.0,0.0
49,0.0,1.0,0.0,1.0,0,1,0,1,dark chocolate,t2d,"of flavanols from cocoa or XXX would constitute a potential preventive tool useful for the nutritional management of YYY , this recommendation should be","While it could be suggested that daily consumption of flavanols from cocoa or dark chocolate would constitute a potential preventive tool useful for the nutritional management of T2D, this recommendation should be cautious since most of commercially available soluble cocoa products or chocolates contain low amount of flavanols and are rich in sugar and calories that may aggravate glycaemic control in T2D patients.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.2,0.0
158,0.0,1.0,0.0,1.0,0,1,0,1,ginger,memory dysfunction,has been reported to improve XXX XXX YYY in an animal model of,"Ginger, which has been widely used for dietary condiment, has been reported to improve memory dysfunction in an animal model of Alzheimer's disease (AD).",,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.9,1.0,0,1,0,0.0,1.0,0.0
228,1.0,0.0,1.0,0.0,1,0,1,0,coffee consumption,type 2 diabetes,The association between XXX and the risk of YYY may vary by genetic variants,The association between coffee consumption and the risk of type 2 diabetes may vary by genetic variants.,DOID:9352,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,1.0,0.0,0.0
310,1.0,0.0,0.2,0.0,1,0,1,0,peanut,anaphylaxis,YYY allergy affects 3 % of Australian children and has a higher risk of XXX than most food allergies .,Peanut allergy affects 3% of Australian children and has a higher risk of anaphylaxis than most food allergies.,,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.2,1.0,1,0,1,1.0,0.0,0.8
110,0.0,0.0,0.0,1.0,0,0,0,1,oregano oil,hepatitis c,"YYY was found to specifically inhibit lentiviruses , such as human and simian immunodeficiency viruses ( HIV and SIV ) , irrespective of virus tropism , but not XXX virus , adenovirus 5 (","Oregano oil was found to specifically inhibit lentiviruses, such as human and simian immunodeficiency viruses (HIV and SIV), irrespective of virus tropism, but not hepatitis C virus, adenovirus 5 (ADV5), Zika virus, and influenza (H1N1) virus.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
222,0.0,0.4,0.0,1.0,0,1,0,1,olive oil,ad,") , a polyphenol in XXX , at a daily dietary level mildly improves cognition in YYY mice .","It has been previously demonstrated that daily intake of hydroxytyrosol (HT), a polyphenol in olive oil, at a daily dietary level mildly improves cognition in AD mice.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
110,1.0,0.0,0.0,0.0,1,0,1,0,alcoholic beverages,alcohol abuse,"The indulgence of XXX in moderation is contrasted by the inestimable risks and dangers of YYY with many cardiovascular implications ,","The indulgence of alcoholic beverages in moderation is contrasted by the inestimable risks and dangers of alcohol abuse with many cardiovascular implications, such as cardiac arrhythmia, cardiomyopathy and arterial hypertension.",DOID:1574,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0.0,0.4,1,0,0,0.9,0.0,0.0
150,0.0,1.0,0.0,1.0,0,1,0,1,sword bean,cancer,"XXX has been known as a traditional medicinal plant to treat YYY , sinus infection , and","Sword bean has been known as a traditional medicinal plant to treat cancer, sinus infection, and suppurative disease.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.6,0.0
11,1.0,1.0,0.0,1.0,0,1,0,1,taraxacum officinale,inflammatory diseases,"YYY ( L. ) , commonly called dandelion has been used for centuries as a natural medicine to treat XXX including some metabolic alterations associated","Taraxacum officinale (L.), commonly called dandelion has been used for centuries as a natural medicine to treat inflammatory diseases including some metabolic alterations associated with obesity.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
255,0.0,0.0,0.0,0.3,0,1,0,1,labiatae,cardiovascular diseases,"Use of YYY as food or food additives ( such as spices ) may prevent risk of XXX , diabetes and cancer .","Use of Labiatae as food or food additives (such as spices) may prevent risk of cardiovascular diseases, diabetes and cancer.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
208,1.0,0.0,1.0,0.0,1,0,1,0,diet,food allergy,"The steep rise in XXX ( FA ) has evoked environmental factors involved in disease pathogenesis , including the gut microbiota , YYY , and their metabolites .","The steep rise in food allergy (FA) has evoked environmental factors involved in disease pathogenesis, including the gut microbiota, diet, and their metabolites.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.5,1,0,0,0.8,0.0,0.0
217,0.0,0.0,0.0,0.0,0,1,0,1,dairy products,obesity,"Efficiency of milk and XXX in treatment of YYY , sclerosis and hypertension has","Efficiency of milk and dairy products in treatment of obesity, sclerosis and hypertension has been proved by DASH diet.",DOID:9970,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.5,0.0
166,0.0,1.0,0.0,1.0,0,1,0,1,red yeast rice,coronary heart disease,", an extract derived from YYY , is commonly employed as a traditional Chinese medicine for treating XXX , improving endothelial function ,","Xuezhikang (XZK), an extract derived from red yeast rice, is commonly employed as a traditional Chinese medicine for treating coronary heart disease, improving endothelial function, decreasing blood lipids and preventing other cardiovascular events both within China and globally.",DOID:3393,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
60,0.0,0.0,1.0,0.0,1,0,1,0,wheat flour,baker's asthma,Sensitization to YYY plays an important role in the development and diagnosis of XXX .,Sensitization to wheat flour plays an important role in the development and diagnosis of baker's asthma.,,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0.1,0.1,0,0,1,0.0,0.0,0.0
234,0.0,0.0,0.0,1.0,0,0,0,1,extra virgin olive oil,alzheimer's disease,"Consumption of XXX ( EVOO ) , a major component of the Mediterranean diet , has been associated with reduced incidence of YYY ( AD ) .","Consumption of extra virgin olive oil (EVOO), a major component of the Mediterranean diet, has been associated with reduced incidence of Alzheimer's disease (AD).",DOID:10652,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0,0.6,0,0,1,0.0,0.0,0.0
111,1.0,0.0,0.0,0.0,1,0,1,0,lower water and food intake,respiratory system disorders,"Apathy , YYY , XXX and a total mortality of","Apathy, lower water and food intake, respiratory system disorders and a total mortality of 60% were noted.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,0.1,0.0,0.0
170,1.0,0.0,1.0,0.0,0,0,0,0,ginger,hyperlipidemia,"has been documented to ameliorate XXX XXX YYY , hyperglycemia , oxidative stress","Ginger (Zingiber officinale Roscoe, Zingiberaceae) has been documented to ameliorate hyperlipidemia, hyperglycemia, oxidative stress, and inflammation.",,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.2,0.0,0,0,0,0.0,1.0,0.0
13,0.0,0.0,0.0,0.0,0,1,0,1,diet,cardiovascular disease,"levels , different response to YYY and lipid-lowering therapy , and a variable risk for XXX and Alzheimer 's disease .","This genetic variation is associated with different plasma lipoprotein levels, different response to diet and lipid-lowering therapy, and a variable risk for cardiovascular disease and Alzheimer's disease.",,0.0,0.0,1.0,1.0,1.0,1.0,1,1,0.5,1.0,0,1,1,0.0,1.0,0.0
307,0.8,1.0,0.0,1.0,0,1,0,1,fermented foods,gut dysbiosis,"Regular consumption of XXX ( e.g . , kimchi , kefir , etc . ) may represent a potential avenue to counter the proinflammatory effects of YYY .","Regular consumption of fermented foods (e.g., kimchi, kefir, etc.) may represent a potential avenue to counter the proinflammatory effects of gut dysbiosis.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,1,0.0,0.0,0.0
41,1.0,0.0,1.0,0.0,1,0,0,0,cigarette smoke,neurological diseases,"Exposure to YYY ( CS ) is associated with an increased risk of several XXX such as stroke , Alzheimer","Exposure to cigarette smoke (CS) is associated with an increased risk of several neurological diseases such as stroke, Alzheimer's disease, and dementia.",,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,1,0,0,0.0,0.0,1.0
127,0.0,0.2,0.0,0.0,0,0,0,0,fruit,bladder cancer,"consumption was inversely related with XXX XXX YYY in many studies , but","Fruit and vegetable consumption was inversely related with bladder cancer in many studies, but no consistent association has emerged between intake of related micronutrients and reduced risk of bladder cancer.",DOID:11054,0.0,1.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,0,0,0.0,0.2,0.0
215,0.4,0.0,0.0,1.0,0,1,0,0,fruits,cvd,"YYY can be prevented by some simple and cost-effective steps such as smoking cessation , normalizing body weight , regular physical activity , and dietary changes , including decreasing saturated fats , increasing the intake of vegetables and XXX , and reducing sugar intake","CVD can be prevented by some simple and cost-effective steps such as smoking cessation, normalizing body weight, regular physical activity, and dietary changes, including decreasing saturated fats, increasing the intake of vegetables and fruits, and reducing sugar intake.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.2,0.0,0.0
358,1.0,0.0,0.9,0.0,1,0,1,0,salmo salar,infectious salmon anaemia,XXX ( ISA ) can be a serious viral disease of farmed Atlantic salmon ( YYY ) .,Infectious salmon anaemia (ISA) can be a serious viral disease of farmed Atlantic salmon (Salmo salar).,,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,1,0,0,1.0,0.0,1.0
362,1.0,0.0,1.0,0.0,1,0,1,0,malnutrition,cerebral palsy,Children with XXX exhibit eating problems due to the effect on the anatomical and functional structures involved in the eating function resulting in YYY .,Children with cerebral palsy exhibit eating problems due to the effect on the anatomical and functional structures involved in the eating function resulting in malnutrition.,DOID:1969,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0.0,0.5,1,0,1,1.0,0.0,0.2
225,0.0,0.0,0.0,1.0,0,1,0,1,olive oil,cognitive decline,"showed that higher consumption of YYY was associated with lower risk of death , as well as protection from XXX and stroke .","In the French Three-City Study, a ten-year follow-up (2000-2010) showed that higher consumption of olive oil was associated with lower risk of death, as well as protection from cognitive decline and stroke.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1,0,1,0,0.0,1.0,0.0
65,0.0,0.0,0.0,0.0,1,0,1,0,inadequate diet,bmd,"XXX , which may occur in depressed individuals prescribed SSRIs is also associated with decreased YYY .","Inadequate diet, which may occur in depressed individuals prescribed SSRIs is also associated with decreased BMD.",,0.0,1.0,1.0,1.0,1.0,1.0,1,1,0.1,1.0,1,0,1,0.0,0.0,0.0
265,0.8,0.0,1.0,0.1,1,1,1,1,aerosolized crab allergens,asthma,XXX are suspected etiologic agents for YYY among crab-processing workers .,Aerosolized crab allergens are suspected etiologic agents for asthma among crab-processing workers.,DOID:2841,1.0,0.0,1.0,1.0,1.0,1.0,1,1,0.2,1.0,1,0,1,1.0,0.0,1.0
31,0.0,0.0,0.0,0.0,0,0,0,0,chocolate,cardiovascular disease,significant prospective inverse associations between YYY intake and XXX risk .,Three recent meta-analyses found significant prospective inverse associations between chocolate intake and cardiovascular disease risk.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,0,1,1,0.0,0.0,0.0
252,0.0,0.0,0.8,0.0,1,0,1,0,olive oil,osteoporosis,"The reported incidence of XXX is lower in countries in which the Mediterranean diet predominates , and this apparent relationship may be mediated by the phenolic compounds present in YYY .","The reported incidence of osteoporosis is lower in countries in which the Mediterranean diet predominates, and this apparent relationship may be mediated by the phenolic compounds present in olive oil.",DOID:11476,0.0,1.0,1.0,1.0,1.0,1.0,1,1,0.2,1.0,0,0,1,0.0,1.0,0.0
204,1.0,0.0,1.0,0.0,1,0,1,0,fig,allergy,describe the first case of YYY XXX that occurred as a cross-reactivity,We describe the first case of fig allergy that occurred as a cross-reactivity between fig and Derp 1.,,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,0,1.0,0.0,1.0
