,bert_cause_cs_pairs,bert_treat_cs_pairs,roberta_cause_cs_pairs,roberta_treat_cs_pairs,bert_cause_cs_simple,bert_treat_cs_simple,roberta_cause_cs_simple,roberta_treat_cs_simple,term1,term2,relation_candidates,sentence,entity_id_y,is_cause,is_treat,is_food_correct,is_food_partially_correct,is_disease_correct,is_disease_partially_correct,bert_cause_ade_simple,roberta_cause_ade_simple,bert_cause_ade_pairs,roberta_cause_ade_pairs,biobert_cause_cs_simple,biobert_treat_cs_simple,biobert_cause_ade_simple,biobert_cause_cs_pairs,biobert_treat_cs_pairs,biobert_cause_ade_pairs
428,0.0,1.0,0.0,0.1,0,0,0,0,food additives,senile dementia of alzheimer 's type,", deodorants , kitchenware and XXX YYY which allows easy access into","Aluminum is a constituent of antacids, deodorants, kitchenware and food additives which allows easy access into the body posing risk to development of senile dementia of Alzheimer's type.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.8,0.0
220,0.0,0.0,0.0,0.0,0,0,0,0,processed meat,type ii diabetes,"The intake of YYY has been associated with several adverse health outcomes such as XXX and cancer ; however ,","The intake of processed meat has been associated with several adverse health outcomes such as type II diabetes and cancer; however, the mechanisms are not fully understood.",DOID:9352,1.0,0.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,0,0,0.0,0.0,0.0
270,1.0,0.0,1.0,0.0,1,0,1,0,reduction of food consumption,infectious bronchitis,"of the clinical signs of YYY including gasping , coughing and nasal discharge , wet eyes , swollen sinuses , XXX and weight gain .","All of the diseased chicks showed some or all of the clinical signs of infectious bronchitis including gasping, coughing and nasal discharge, wet eyes, swollen sinuses, reduction of food consumption and weight gain.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.8,0.0,1,0,1,1.0,0.0,1.0
232,1.0,0.0,0.0,0.0,1,0,1,0,excessive sugar consumption,metabolic diseases,Since XXX has been related to the development of chronic YYY prevalent in the western world,"Since excessive sugar consumption has been related to the development of chronic metabolic diseases prevalent in the western world, the use of sweeteners has gradually increased worldwide over the last few years.",DOID:0014667,0.0,1.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,0,0,1.0,0.0,0.0
163,0.0,0.8,0.0,1.0,0,1,0,1,curcuma longa,inflammatory diseases,", for treatment of different XXX XXX YYY has been described in Ayurveda","The use of turmeric, derived from the root of the plant Curcuma longa, for treatment of different inflammatory diseases has been described in Ayurveda and in traditional Chinese medicine for thousands of years.",,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0,1,0,0.0,1.0,0.0
186,1.0,0.0,0.0,0.0,1,0,1,0,nickel,allergy,YYY is the most common cause of contact XXX in the general population and,Nickel is the most common cause of contact allergy in the general population and the most frequently detected allergen in patients patch tested for suspected allergic contact dermatitis (ACD).,,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0.1,1.0,1,0,1,1.0,0.0,1.0
248,0.0,0.0,0.0,0.1,1,0,0,0,diet,low-grade inflammation,"XXX is a suggested mechanism in the development of metabolic syndrome ( MetS ) , and YYY could act as a regulator","Low-grade inflammation is a suggested mechanism in the development of metabolic syndrome (MetS), and diet could act as a regulator.",,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.1,0.0,1,0,0,0.0,1.0,0.0
57,0.0,1.0,0.0,1.0,0,1,0,1,fruit of lycium chinense (lc),musculoskeletal diseases,"The XXX , one of the most popular natural materials , has been used to counter the effects of YYY in oriental medicine .","The fruit of Lycium chinense (LC), one of the most popular natural materials, has been used to counter the effects of musculoskeletal diseases in oriental medicine.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
39,1.0,0.0,1.0,0.0,1,0,1,0,salt,hypertension,"Excessive YYY intake is an important risk factor of diseases such as XXX , stroke , and stomach","Excessive salt intake is an important risk factor of diseases such as hypertension, stroke, and stomach cancer.",DOID:10763,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.1,1.0,1,0,0,0.0,0.0,0.0
3,1.0,0.0,1.0,0.0,1,0,1,0,beer,allergic contact dermatitis,present a case of recurrent XXX ( ACD ) that lasted 6 months in which the patient retrospectively correlated new lesion appearance with consumption of specific types of YYY and bread .,We present a case of recurrent allergic contact dermatitis (ACD) that lasted 6 months in which the patient retrospectively correlated new lesion appearance with consumption of specific types of beer and bread.,DOID:3042,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,1,1.0,0.0,0.0
296,1.0,0.0,1.0,0.0,1,0,1,0,pistachio,allergic reactions,"YYY and cashew nut , which belong to the same botanical family , are tree nuts that induce serious XXX .","Pistachio and cashew nut, which belong to the same botanical family, are tree nuts that induce serious allergic reactions.",,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,1,1.0,0.0,1.0
161,1.0,0.0,1.0,0.0,1,0,0,0,mediterranean diet,myocardial infarction,The YYY ( MD ) affects the risk of XXX and long-term prognosis after a,The Mediterranean diet (MD) affects the risk of myocardial infarction and long-term prognosis after a coronary event.,DOID:5844,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,1.0,0.0,0.0
352,1.0,0.0,0.8,0.0,1,0,1,0,fructose-rich food and beverages,obesity,factors include male sex ; YYY ; hypertension ; alcohol intake ; diuretic use ; a diet rich in meat and seafood ; chronic kidney disease ; a diet heavy in XXX ; being a member of,"Risk factors include male sex; obesity; hypertension; alcohol intake; diuretic use; a diet rich in meat and seafood; chronic kidney disease; a diet heavy in fructose-rich food and beverages; being a member of certain ethnic groups, including Taiwanese, Pacific Islander, and New Zealand Maori; and living in high-income countries.",DOID:9970,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0
0,0.0,0.0,0.0,0.0,0,0,0,0,fruit drinks,asthma,", HFCS-sweetened soda , XXX and apple juice - a high-fructose 100 % juice - are associated with YYY , possibly because of the",", HFCS-sweetened soda, fruit drinks and apple juice - a high-fructose 100 % juice - are associated with asthma, possibly because of the high fructose:glucose ratios and underlying fructose malabsorption, which may contribute to enteral formation of pro-inflammatory advanced glycation end products, which bind receptors that are mediators of asthma.",DOID:2841,1.0,0.0,1.0,1.0,1.0,1.0,1,1,0.0,0.7,1,0,0,0.0,0.0,0.0
373,0.0,0.0,0.7,0.0,0,0,0,0,shrimp,infectious salmon anaemia,"of fish ( e.g . XXX , viral haemorrhagic septicaemia ) and YYY ( e.g . white spot","Many viral pathogens of fish (e.g. infectious salmon anaemia, viral haemorrhagic septicaemia) and shrimp (e.g. white spot syndrome virus) affect a large proportion of the global production of key susceptible species.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
48,1.0,0.0,1.0,0.0,1,0,1,0,beef,bovine respiratory disease,XXX ( BRD ) is a major cause of morbidity and mortality in YYY cattle .,Bovine respiratory disease (BRD) is a major cause of morbidity and mortality in beef cattle.,,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,1,0,0,1.0,0.0,1.0
190,0.0,0.0,0.0,0.0,1,0,1,0,fruits,allergies,", the prevalence of food XXX during childhood is increasing , with YYY being common allergens .","Recently, the prevalence of food allergies during childhood is increasing, with fruits being common allergens.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,1,0,1,0.0,0.0,0.0
62,0.4,0.9,0.0,1.0,0,1,0,1,tea,osteoporosis,"YYY drinking has positive effects on bone health and may prevent and treat XXX , especially in older and","Tea drinking has positive effects on bone health and may prevent and treat osteoporosis, especially in older and postmenopausal women.",DOID:11476,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
102,1.0,0.0,0.0,0.6,1,1,0,1,almond consumption,cad,study reports the effect of XXX on UA in YYY patients .,This study reports the effect of almond consumption on UA in CAD patients.,,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.7,1.0,0,0,1,0.0,0.0,0.0
157,1.0,1.0,0.0,1.0,0,1,0,1,ginger,human diseases,"Natural products , such as YYY , curcumin , and gingko biloba have been used as diets and dietary supplements to treat XXX , including cancer , cardiovascular","Natural products, such as ginger, curcumin, and gingko biloba have been used as diets and dietary supplements to treat human diseases, including cancer, cardiovascular, respiratory, infectious, diabetes, obesity, metabolic syndromes, and neurological disorders.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
268,1.0,0.0,1.0,0.0,1,0,1,0,diacetyl-containing butter flavor,bronchiolitis obliterans,XXX was identified as the cause of an outbreak of YYY ( BO ) and other,Diacetyl-containing butter flavor was identified as the cause of an outbreak of bronchiolitis obliterans (BO) and other lung diseases in popcorn-plant workers.,DOID:2799,1.0,0.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1,0,0,1.0,0.0,1.0
40,1.0,0.0,1.0,0.0,1,0,1,0,tea consumption,cardiovascular disease,evidence on the relation between YYY and risks of XXX ( CVD ) and all-cause,This review synthesized the evidence on the relation between tea consumption and risks of cardiovascular disease (CVD) and all-cause mortality among generally healthy adults.,,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
105,0.0,0.0,0.1,0.0,0,1,0,1,fruits,mental disorders,"the prevention and treatment of XXX has been suggested , while vegetables and YYY have a high content of","The role of a properly balanced diet in the prevention and treatment of mental disorders has been suggested, while vegetables and fruits have a high content of nutrients that may be of importance in the case of depressive disorders.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
28,1.0,0.0,1.0,0.0,1,0,1,0,chicken,lung injury,The pathogenic mechanism of YYY XXX caused by the bacterium is,The pathogenic mechanism of chicken lung injury caused by the bacterium is unclear.,,0.0,0.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1,0,1,1.0,0.0,1.0
17,0.0,0.0,1.0,0.0,1,0,1,0,chickens,infectious bronchitis,The predominant XXX virus ( IBV ) strains detected in YYY in Malaysia are the Malaysian,"The predominant infectious bronchitis virus (IBV) strains detected in chickens in Malaysia are the Malaysian variant (MV) and QX-like, which are associated with respiratory distress, nephropathy, and high mortality.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,1.0,0.0,0.0
172,0.0,0.9,0.0,1.0,0,1,0,1,soy foods,cardiometabolic disease,"Consumption of YYY has been associated with protection against XXX , but the mechanisms are","Consumption of soy foods has been associated with protection against cardiometabolic disease, but the mechanisms are incompletely understood.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
18,0.0,0.1,0.0,0.9,0,1,0,1,dioscorea,diabetes,"Yam ( XXX spp . ) , known as an edible and medicinal tuber crop in China , has been used historically for the treatment of YYY , diarrhea , asthma ,","Yam (Dioscorea spp.), known as an edible and medicinal tuber crop in China, has been used historically for the treatment of diabetes, diarrhea, asthma, and other ailments in traditional Chinese medicine.",DOID:9351,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.9,0.0
150,0.0,1.0,0.0,1.0,0,1,0,1,sword bean,cancer,"XXX has been known as a traditional medicinal plant to treat YYY , sinus infection , and","Sword bean has been known as a traditional medicinal plant to treat cancer, sinus infection, and suppurative disease.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.6,0.0
280,0.0,0.7,0.0,1.0,0,1,0,1,"date fruit, phoenix dactylifera",ailments,XXX L. has traditionally been used as a medicine in many cultures for the treatment of a range of YYY such as stomach and intestinal,"Date fruit, Phoenix dactylifera L. has traditionally been used as a medicine in many cultures for the treatment of a range of ailments such as stomach and intestinal disorders, fever, oedema, bronchitis and wound healing.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.9,0.0
223,1.0,0.0,0.2,0.0,1,0,1,0,calorie-dense diet,obesity,XXX is a main driver of the global epidemics of YYY and type 2 diabetes (,Calorie-dense diet is a main driver of the global epidemics of obesity and type 2 diabetes (T2DM).,DOID:9970,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.5,1,0,0,1.0,0.0,0.0
292,0.0,0.0,1.0,0.0,1,0,1,0,rice,allergic reactions,is an important allergen in YYY that can cause XXX such as asthma and atopic,Allergen Glb33 is an important allergen in rice that can cause allergic reactions such as asthma and atopic dermatitis.,,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,1.0,0.0,0.0
59,1.0,0.0,1.0,0.0,1,0,1,0,wheat,baker's rhinitis,XXX is a kind of occupational allergic rhinitis mainly caused by intranasal exposure to YYY and/or rye flour in bakery,Baker's rhinitis is a kind of occupational allergic rhinitis mainly caused by intranasal exposure to wheat and/or rye flour in bakery workers.,,1.0,0.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,1,0,0,1.0,0.0,0.0
389,1.0,0.0,0.5,0.0,0,0,0,0,fish,cognitive decline,of the correlation between a YYY -oriented dietary intake ( FDI ) and the risk of XXX .,Epidemiological studies have presented inconsistent evidence of the correlation between a fish-oriented dietary intake (FDI) and the risk of cognitive decline.,,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0,0,0,0.0,0.0,0.0
143,0.9,0.0,0.0,0.0,0,0,0,1,allium,cancers,role of garlic and related YYY foods against the development of certain human XXX .,Many epidemiological studies support the protective role of garlic and related allium foods against the development of certain human cancers.,DOID:162,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.6,1.0,0,0,0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0,0,0,0,ultra-processed foods,cardiovascular disease,percentage of total calories from YYY has been associated with several XXX risk factors .,A high percentage of total calories from ultra-processed foods has been associated with several cardiovascular disease risk factors.,,1.0,0.0,1.0,1.0,1.0,1.0,1,0,1.0,0.3,0,0,0,0.0,0.0,0.0
289,1.0,0.0,0.0,0.0,0,1,0,1,eggs,atopic disease,"foods , including peanuts , YYY , and fish , beyond 4 to 6 months prevents XXX .","There is no evidence that delaying the introduction of allergenic foods, including peanuts, eggs, and fish, beyond 4 to 6 months prevents atopic disease.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.9,0.0
83,0.0,0.0,0.0,0.0,0,1,0,1,improved nutrition,inflammation,"the literature clearly showing that XXX , via the regulation of carbon dioxide produced/oxygen consumed , YYY and oxidative stress , improves","The nutrition pyramid described in our narrative review is hypothetical, even in light of several limitations of the present review; the main limitation is the fact that to date there are no randomized controlled trials in the literature clearly showing that improved nutrition, via the regulation of carbon dioxide produced/oxygen consumed, inflammation and oxidative stress, improves symptoms and/or progression of COPD.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.6,0.1,0.0
309,1.0,0.0,0.0,0.0,0,0,1,0,peanut,food allergies,"for the diagnosis of various XXX , such as allergy to YYY , but not to fish","The basophil activation test (BAT) has been reported to be useful for the diagnosis of various food allergies, such as allergy to peanut, but not to fish.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,0,0,0,0,almond,heart disease,"YYY kernels contain phytochemicals with positive health effects in relation to XXX , diabetes and obesity .","Almond kernels contain phytochemicals with positive health effects in relation to heart disease, diabetes and obesity.",DOID:114,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,1.0,0.0
134,1.0,0.0,0.0,1.0,1,0,0,1,olive oil,ckd,"beneficial effects in patients with YYY : increased fibre intake shifts the gut microbiota towards reduced production of uraemic toxins ; plant fats , particularly XXX , have anti-atherogenic effects ;","Plant nutrients and plant-based diets could have beneficial effects in patients with CKD: increased fibre intake shifts the gut microbiota towards reduced production of uraemic toxins; plant fats, particularly olive oil, have anti-atherogenic effects; plant anions might mitigate metabolic acidosis and slow CKD progression; and as plant phosphorus has a lower bioavailability than animal phosphorus, plant-based diets might enable better control of hyperphosphataemia.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.2,0.0
354,1.0,0.0,0.0,0.0,1,0,1,0,poor quality of the diets,anemia,"that in rural China , YYY stems from the XXX of infants/toddlers , rather than","These findings suggest that in rural China, anemia stems from the poor quality of the diets of infants/toddlers, rather than insufficient quantities of food being consumed.",DOID:2355,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,1,0,1,0,inadequate diet,bmd,"XXX , which may occur in depressed individuals prescribed SSRIs is also associated with decreased YYY .","Inadequate diet, which may occur in depressed individuals prescribed SSRIs is also associated with decreased BMD.",,0.0,1.0,1.0,1.0,1.0,1.0,1,1,0.1,1.0,1,0,1,0.0,0.0,0.0
185,0.0,0.0,0.0,0.9,0,1,0,1,ginger,nausea,Vitamin B6 and YYY are both effective for XXX and vomiting in early pregnancy,Vitamin B6 and ginger are both effective for nausea and vomiting in early pregnancy.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
34,0.7,0.0,0.2,0.0,0,0,1,0,chickens,esophageal trichomoniasis,XXX has been rarely reported in YYY .,Esophageal trichomoniasis has been rarely reported in chickens.,,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0.7,1.0,1,0,1,1.0,0.0,1.0
341,1.0,0.0,0.0,0.0,1,0,1,0,processed foods,autoimmune diseases,"excessive salt , typical of YYY , has been implicated in the development of XXX .","Among these, dietary habits, and especially an excessive salt, typical of processed foods, has been implicated in the development of autoimmune diseases.",DOID:417,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,1,1.0,0.0,0.7
